t_s,T_K,X_CH3OCH3,X_O2,X_CH2O,X_CH3OCH2O2,X_OH,X_CO,X_CO2,X_HO2,X_H2O2
7.36016619e-04,1064.4670,4.140182e-02,1.620037e-01,2.521504e-02,3.406807e-06,6.180719e-07,1.276876e-02,1.018773e-03,3.295187e-04,5.195236e-03
7.36608008e-04,1064.9865,4.134595e-02,1.619253e-01,2.523968e-02,3.403830e-06,6.243281e-07,1.282107e-02,1.021375e-03,3.310222e-04,5.205289e-03
7.37199397e-04,1065.5109,4.128956e-02,1.618463e-01,2.526442e-02,3.400790e-06,6.307019e-07,1.287395e-02,1.024005e-03,3.325439e-04,5.215371e-03
7.37790786e-04,1066.0403,4.123265e-02,1.617666e-01,2.528924e-02,3.397684e-06,6.371966e-07,1.292739e-02,1.026665e-03,3.340842e-04,5.225483e-03
7.38382176e-04,1066.5748,4.117521e-02,1.616862e-01,2.531415e-02,3.394512e-06,6.438154e-07,1.298140e-02,1.029354e-03,3.356434e-04,5.235623e-03
7.38973565e-04,1067.1145,4.111722e-02,1.616050e-01,2.533915e-02,3.391271e-06,6.505619e-07,1.303601e-02,1.032074e-03,3.372219e-04,5.245792e-03
7.39378760e-04,1067.4873,4.107716e-02,1.615490e-01,2.535633e-02,3.389011e-06,6.552598e-07,1.307377e-02,1.033956e-03,3.383148e-04,5.252776e-03
7.39658327e-04,1067.7460,4.104938e-02,1.615102e-01,2.536821e-02,3.387432e-06,6.585376e-07,1.309999e-02,1.035262e-03,3.390743e-04,5.257602e-03
7.39937894e-04,1068.0059,4.102146e-02,1.614711e-01,2.538011e-02,3.385838e-06,6.618458e-07,1.312634e-02,1.036576e-03,3.398383e-04,5.262434e-03
7.40217460e-04,1068.2671,4.099342e-02,1.614320e-01,2.539203e-02,3.384227e-06,6.651846e-07,1.315283e-02,1.037897e-03,3.406069e-04,5.267273e-03
7.40497027e-04,1068.5294,4.096525e-02,1.613926e-01,2.540397e-02,3.382600e-06,6.685545e-07,1.317947e-02,1.039225e-03,3.413800e-04,5.272118e-03
7.40776594e-04,1068.7930,4.093695e-02,1.613531e-01,2.541593e-02,3.380956e-06,6.719559e-07,1.320624e-02,1.040561e-03,3.421579e-04,5.276969e-03
7.41056161e-04,1069.0578,4.090852e-02,1.613134e-01,2.542791e-02,3.379297e-06,6.753893e-07,1.323315e-02,1.041904e-03,3.429404e-04,5.281826e-03
7.41247330e-04,1069.2397,4.088900e-02,1.612862e-01,2.543612e-02,3.378152e-06,6.777557e-07,1.325164e-02,1.042826e-03,3.434782e-04,5.285151e-03
7.41380094e-04,1069.3663,4.087541e-02,1.612672e-01,2.544182e-02,3.377352e-06,6.794081e-07,1.326452e-02,1.043469e-03,3.438530e-04,5.287462e-03
7.41512858e-04,1069.4932,4.086179e-02,1.612482e-01,2.544753e-02,3.376549e-06,6.810679e-07,1.327743e-02,1.044114e-03,3.442289e-04,5.289774e-03
7.41645622e-04,1069.6204,4.084814e-02,1.612292e-01,2.545324e-02,3.375741e-06,6.827351e-07,1.329037e-02,1.044760e-03,3.446059e-04,5.292087e-03
7.41778386e-04,1069.7479,4.083446e-02,1.612101e-01,2.545896e-02,3.374930e-06,6.844099e-07,1.330335e-02,1.045408e-03,3.449839e-04,5.294402e-03
7.41911150e-04,1069.8757,4.082074e-02,1.611909e-01,2.546468e-02,3.374115e-06,6.860922e-07,1.331636e-02,1.046057e-03,3.453631e-04,5.296718e-03
7.42001052e-04,1069.9624,4.081144e-02,1.611780e-01,2.546856e-02,3.373561e-06,6.872358e-07,1.332519e-02,1.046498e-03,3.456205e-04,5.298288e-03
7.42062492e-04,1070.0217,4.080508e-02,1.611691e-01,2.547121e-02,3.373181e-06,6.880193e-07,1.333123e-02,1.046800e-03,3.457967e-04,5.299360e-03
7.42123932e-04,1070.0811,4.079871e-02,1.611602e-01,2.547386e-02,3.372801e-06,6.888044e-07,1.333728e-02,1.047102e-03,3.459731e-04,5.300433e-03
7.42185371e-04,1070.1405,4.079233e-02,1.611513e-01,2.547652e-02,3.372419e-06,6.895913e-07,1.334334e-02,1.047405e-03,3.461498e-04,5.301507e-03
7.42246811e-04,1070.2001,4.078594e-02,1.611424e-01,2.547917e-02,3.372037e-06,6.903797e-07,1.334940e-02,1.047708e-03,3.463267e-04,5.302580e-03
7.42308251e-04,1070.2596,4.077955e-02,1.611335e-01,2.548182e-02,3.371654e-06,6.911698e-07,1.335547e-02,1.048011e-03,3.465038e-04,5.303654e-03
7.42369691e-04,1070.3193,4.077315e-02,1.611246e-01,2.548448e-02,3.371270e-06,6.919616e-07,1.336155e-02,1.048314e-03,3.466812e-04,5.304729e-03
7.42431130e-04,1070.3790,4.076675e-02,1.611157e-01,2.548714e-02,3.370885e-06,6.927550e-07,1.336764e-02,1.048619e-03,3.468588e-04,5.305803e-03
7.42492570e-04,1070.4387,4.076033e-02,1.611067e-01,2.548980e-02,3.370500e-06,6.935501e-07,1.337373e-02,1.048923e-03,3.470367e-04,5.306878e-03
7.42554010e-04,1070.4986,4.075392e-02,1.610978e-01,2.549245e-02,3.370113e-06,6.943469e-07,1.337983e-02,1.049228e-03,3.472148e-04,5.307953e-03
7.42615450e-04,1070.5585,4.074749e-02,1.610888e-01,2.549511e-02,3.369726e-06,6.951454e-07,1.338594e-02,1.049533e-03,3.473931e-04,5.309028e-03
7.42676890e-04,1070.6184,4.074106e-02,1.610799e-01,2.549777e-02,3.369338e-06,6.959455e-07,1.339205e-02,1.049838e-03,3.475717e-04,5.310104e-03
7.42738329e-04,1070.6785,4.073462e-02,1.610709e-01,2.550044e-02,3.368949e-06,6.967474e-07,1.339818e-02,1.050144e-03,3.477505e-04,5.311180e-03
7.42779641e-04,1070.7189,4.073029e-02,1.610648e-01,2.550223e-02,3.368687e-06,6.972875e-07,1.340230e-02,1.050350e-03,3.478709e-04,5.311903e-03
7.42820953e-04,1070.7593,4.072595e-02,1.610588e-01,2.550402e-02,3.368424e-06,6.978284e-07,1.340642e-02,1.050556e-03,3.479914e-04,5.312627e-03
7.42862265e-04,1070.7997,4.072161e-02,1.610528e-01,2.550581e-02,3.368161e-06,6.983701e-07,1.341055e-02,1.050763e-03,3.481120e-04,5.313351e-03
7.42903577e-04,1070.8402,4.071727e-02,1.610467e-01,2.550760e-02,3.367898e-06,6.989125e-07,1.341468e-02,1.050969e-03,3.482327e-04,5.314075e-03
7.42944889e-04,1070.8807,4.071292e-02,1.610407e-01,2.550939e-02,3.367634e-06,6.994557e-07,1.341881e-02,1.051176e-03,3.483535e-04,5.314799e-03
7.42986201e-04,1070.9213,4.070858e-02,1.610346e-01,2.551119e-02,3.367370e-06,6.999997e-07,1.342295e-02,1.051382e-03,3.484744e-04,5.315523e-03
7.43027513e-04,1070.9618,4.070422e-02,1.610285e-01,2.551298e-02,3.367106e-06,7.005444e-07,1.342709e-02,1.051589e-03,3.485955e-04,5.316247e-03
7.43068825e-04,1071.0024,4.069987e-02,1.610225e-01,2.551477e-02,3.366841e-06,7.010899e-07,1.343123e-02,1.051797e-03,3.487166e-04,5.316972e-03
7.43110137e-04,1071.0431,4.069551e-02,1.610164e-01,2.551657e-02,3.366576e-06,7.016363e-07,1.343538e-02,1.052004e-03,3.488379e-04,5.317697e-03
7.43151449e-04,1071.0837,4.069115e-02,1.610103e-01,2.551836e-02,3.366310e-06,7.021833e-07,1.343953e-02,1.052211e-03,3.489593e-04,5.318421e-03
7.43179968e-04,1071.1118,4.068814e-02,1.610061e-01,2.551960e-02,3.366127e-06,7.025615e-07,1.344240e-02,1.052355e-03,3.490431e-04,5.318922e-03
7.43208487e-04,1071.1399,4.068513e-02,1.610019e-01,2.552084e-02,3.365943e-06,7.029400e-07,1.344527e-02,1.052498e-03,3.491270e-04,5.319422e-03
7.43237006e-04,1071.1680,4.068211e-02,1.609977e-01,2.552208e-02,3.365759e-06,7.033189e-07,1.344814e-02,1.052642e-03,3.492110e-04,5.319923e-03
7.43265525e-04,1071.1962,4.067909e-02,1.609935e-01,2.552332e-02,3.365575e-06,7.036981e-07,1.345101e-02,1.052785e-03,3.492950e-04,5.320423e-03
7.43294044e-04,1071.2243,4.067608e-02,1.609893e-01,2.552456e-02,3.365390e-06,7.040778e-07,1.345388e-02,1.052929e-03,3.493791e-04,5.320924e-03
7.43322563e-04,1071.2525,4.067306e-02,1.609851e-01,2.552580e-02,3.365206e-06,7.044578e-07,1.345676e-02,1.053073e-03,3.494632e-04,5.321425e-03
7.43351082e-04,1071.2806,4.067004e-02,1.609809e-01,2.552704e-02,3.365021e-06,7.048382e-07,1.345964e-02,1.053216e-03,3.495474e-04,5.321925e-03
7.43400196e-04,1071.3292,4.066483e-02,1.609737e-01,2.552918e-02,3.364702e-06,7.054941e-07,1.346459e-02,1.053464e-03,3.496925e-04,5.322788e-03
7.43449310e-04,1071.3778,4.065962e-02,1.609664e-01,2.553131e-02,3.364383e-06,7.061512e-07,1.346956e-02,1.053712e-03,3.498377e-04,5.323650e-03
7.43498424e-04,1071.4264,4.065441e-02,1.609592e-01,2.553345e-02,3.364064e-06,7.068094e-07,1.347453e-02,1.053961e-03,3.499831e-04,5.324513e-03
7.43586941e-04,1071.5142,4.064500e-02,1.609461e-01,2.553730e-02,3.363486e-06,7.079986e-07,1.348349e-02,1.054409e-03,3.502456e-04,5.326069e-03
7.43755758e-04,1071.6819,4.062701e-02,1.609210e-01,2.554466e-02,3.362379e-06,7.102766e-07,1.350063e-02,1.055267e-03,3.507476e-04,5.329037e-03
7.43924576e-04,1071.8502,4.060897e-02,1.608959e-01,2.555203e-02,3.361266e-06,7.125682e-07,1.351783e-02,1.056127e-03,3.512515e-04,5.332008e-03
7.44215261e-04,1072.1410,4.057779e-02,1.608525e-01,2.556472e-02,3.359332e-06,7.165460e-07,1.354758e-02,1.057615e-03,3.521238e-04,5.337127e-03
7.44505946e-04,1072.4334,4.054645e-02,1.608089e-01,2.557744e-02,3.357379e-06,7.205647e-07,1.357751e-02,1.059113e-03,3.530017e-04,5.342253e-03
7.44971394e-04,1072.9048,4.049593e-02,1.607387e-01,2.559786e-02,3.354207e-06,7.270865e-07,1.362579e-02,1.061530e-03,3.544197e-04,5.350472e-03
7.45436841e-04,1073.3802,4.044500e-02,1.606679e-01,2.561833e-02,3.350982e-06,7.337173e-07,1.367452e-02,1.063971e-03,3.558529e-04,5.358707e-03
7.45902289e-04,1073.8596,4.039365e-02,1.605966e-01,2.563886e-02,3.347702e-06,7.404598e-07,1.372372e-02,1.066436e-03,3.573014e-04,5.366956e-03
7.46697677e-04,1074.6885,4.030489e-02,1.604734e-01,2.567408e-02,3.341967e-06,7.522484e-07,1.380888e-02,1.070707e-03,3.598134e-04,5.381087e-03
7.47493066e-04,1075.5296,4.021486e-02,1.603485e-01,2.570946e-02,3.336065e-06,7.643850e-07,1.389545e-02,1.075051e-03,3.623726e-04,5.395259e-03
7.48288454e-04,1076.3834,4.012351e-02,1.602219e-01,2.574501e-02,3.329989e-06,7.768849e-07,1.398347e-02,1.079472e-03,3.649805e-04,5.409471e-03
7.49083842e-04,1077.2502,4.003080e-02,1.600936e-01,2.578073e-02,3.323734e-06,7.897640e-07,1.407298e-02,1.083973e-03,3.676387e-04,5.423720e-03
7.49879230e-04,1078.1305,3.993670e-02,1.599634e-01,2.581661e-02,3.317295e-06,8.030390e-07,1.416403e-02,1.088555e-03,3.703489e-04,5.438005e-03
7.50674618e-04,1079.0245,3.984116e-02,1.598314e-01,2.585267e-02,3.310666e-06,8.167278e-07,1.425667e-02,1.093221e-03,3.731127e-04,5.452324e-03
7.51912914e-04,1080.4449,3.968948e-02,1.596220e-01,2.590913e-02,3.299950e-06,8.389074e-07,1.440417e-02,1.100661e-03,3.775266e-04,5.474677e-03
7.53151209e-04,1081.9014,3.953405e-02,1.594078e-01,2.596599e-02,3.288734e-06,8.622121e-07,1.455583e-02,1.108323e-03,3.820820e-04,5.497097e-03
7.54389505e-04,1083.3958,3.937470e-02,1.591885e-01,2.602324e-02,3.276988e-06,8.867260e-07,1.471185e-02,1.116220e-03,3.867865e-04,5.519571e-03
7.55627800e-04,1084.9300,3.921124e-02,1.589639e-01,2.608089e-02,3.264685e-06,9.125411e-07,1.487248e-02,1.124365e-03,3.916482e-04,5.542090e-03
7.56866096e-04,1086.5059,3.904348e-02,1.587337e-01,2.613891e-02,3.251794e-06,9.397590e-07,1.503793e-02,1.132771e-03,3.966762e-04,5.564637e-03
7.58104391e-04,1088.1258,3.887118e-02,1.584977e-01,2.619731e-02,3.238284e-06,9.684918e-07,1.520849e-02,1.141455e-03,4.018800e-04,5.587197e-03
7.58945253e-04,1089.2521,3.875148e-02,1.583339e-01,2.623718e-02,3.228738e-06,9.889290e-07,1.532735e-02,1.147518e-03,4.055190e-04,5.602515e-03
7.59520158e-04,1090.0348,3.866834e-02,1.582203e-01,2.626453e-02,3.222031e-06,1.003358e-06,1.541009e-02,1.151744e-03,4.080582e-04,5.612984e-03
7.60095063e-04,1090.8281,3.858411e-02,1.581053e-01,2.629195e-02,3.215174e-06,1.018175e-06,1.549407e-02,1.156037e-03,4.106403e-04,5.623446e-03
7.60669967e-04,1091.6324,3.849876e-02,1.579888e-01,2.631945e-02,3.208162e-06,1.033394e-06,1.557931e-02,1.160401e-03,4.132665e-04,5.633901e-03
7.61244872e-04,1092.4477,3.841227e-02,1.578708e-01,2.634701e-02,3.200992e-06,1.049031e-06,1.566585e-02,1.164836e-03,4.159381e-04,5.644345e-03
7.61819777e-04,1093.2746,3.832461e-02,1.577514e-01,2.637465e-02,3.193658e-06,1.065103e-06,1.575373e-02,1.169344e-03,4.186563e-04,5.654775e-03
7.62394681e-04,1094.1131,3.823574e-02,1.576304e-01,2.640235e-02,3.186157e-06,1.081628e-06,1.584298e-02,1.173929e-03,4.214226e-04,5.665189e-03
7.62969586e-04,1094.9638,3.814564e-02,1.575078e-01,2.643012e-02,3.178483e-06,1.098623e-06,1.593364e-02,1.178592e-03,4.242382e-04,5.675585e-03
7.63544491e-04,1095.8269,3.805427e-02,1.573836e-01,2.645795e-02,3.170632e-06,1.116108e-06,1.602575e-02,1.183336e-03,4.271048e-04,5.685959e-03
7.64119396e-04,1096.7027,3.796160e-02,1.572577e-01,2.648584e-02,3.162599e-06,1.134104e-06,1.611935e-02,1.188162e-03,4.300238e-04,5.696308e-03
7.64520347e-04,1097.3212,3.789618e-02,1.571690e-01,2.650532e-02,3.156886e-06,1.146969e-06,1.618554e-02,1.191579e-03,4.320915e-04,5.703509e-03
7.64921298e-04,1097.9462,3.783011e-02,1.570793e-01,2.652483e-02,3.151080e-06,1.160100e-06,1.625248e-02,1.195038e-03,4.341860e-04,5.710694e-03
7.65322249e-04,1098.5779,3.776335e-02,1.569888e-01,2.654437e-02,3.145180e-06,1.173506e-06,1.632020e-02,1.198541e-03,4.363079e-04,5.717864e-03
7.65723200e-04,1099.2163,3.769591e-02,1.568974e-01,2.656393e-02,3.139182e-06,1.187195e-06,1.638871e-02,1.202088e-03,4.384578e-04,5.725016e-03
7.66124152e-04,1099.8616,3.762778e-02,1.568052e-01,2.658351e-02,3.133086e-06,1.201176e-06,1.645804e-02,1.205681e-03,4.406364e-04,5.732148e-03
7.66525103e-04,1100.5139,3.755892e-02,1.567120e-01,2.660311e-02,3.126890e-06,1.215457e-06,1.652818e-02,1.209320e-03,4.428442e-04,5.739261e-03
7.66926054e-04,1101.1735,3.748934e-02,1.566179e-01,2.662274e-02,3.120590e-06,1.230048e-06,1.659917e-02,1.213007e-03,4.450819e-04,5.746351e-03
7.67327005e-04,1101.8403,3.741901e-02,1.565228e-01,2.664238e-02,3.114186e-06,1.244958e-06,1.667102e-02,1.216742e-03,4.473502e-04,5.753418e-03
7.67727956e-04,1102.5146,3.734793e-02,1.564267e-01,2.666204e-02,3.107674e-06,1.260198e-06,1.674375e-02,1.220528e-03,4.496498e-04,5.760459e-03
7.68128908e-04,1103.1965,3.727608e-02,1.563297e-01,2.668171e-02,3.101054e-06,1.275779e-06,1.681738e-02,1.224364e-03,4.519814e-04,5.767474e-03
7.68406485e-04,1103.6732,3.722587e-02,1.562620e-01,2.669534e-02,3.096405e-06,1.286770e-06,1.686888e-02,1.227050e-03,4.536147e-04,5.772313e-03
7.68684062e-04,1104.1536,3.717528e-02,1.561937e-01,2.670897e-02,3.091702e-06,1.297933e-06,1.692084e-02,1.229762e-03,4.552640e-04,5.777138e-03
7.68961639e-04,1104.6379,3.712430e-02,1.561250e-01,2.672261e-02,3.086943e-06,1.309273e-06,1.697324e-02,1.232500e-03,4.569294e-04,5.781948e-03
7.69239216e-04,1105.1261,3.707293e-02,1.560557e-01,2.673626e-02,3.082129e-06,1.320792e-06,1.702611e-02,1.235264e-03,4.586113e-04,5.786743e-03
7.69516793e-04,1105.6183,3.702116e-02,1.559860e-01,2.674990e-02,3.077258e-06,1.332495e-06,1.707945e-02,1.238054e-03,4.603099e-04,5.791521e-03
7.69794370e-04,1106.1144,3.696898e-02,1.559157e-01,2.676356e-02,3.072330e-06,1.344387e-06,1.713325e-02,1.240872e-03,4.620255e-04,5.796282e-03
7.70071947e-04,1106.6147,3.691639e-02,1.558449e-01,2.677721e-02,3.067343e-06,1.356471e-06,1.718755e-02,1.243717e-03,4.637584e-04,5.801025e-03
7.70349524e-04,1107.1191,3.686338e-02,1.557736e-01,2.679086e-02,3.062297e-06,1.368753e-06,1.724233e-02,1.246591e-03,4.655089e-04,5.805750e-03
7.70627101e-04,1107.6277,3.680995e-02,1.557017e-01,2.680452e-02,3.057190e-06,1.381236e-06,1.729761e-02,1.249493e-03,4.672772e-04,5.810455e-03
7.70904678e-04,1108.1406,3.675608e-02,1.556293e-01,2.681818e-02,3.052022e-06,1.393926e-06,1.735339e-02,1.252424e-03,4.690637e-04,5.815141e-03
7.71182255e-04,1108.6579,3.670178e-02,1.555563e-01,2.683183e-02,3.046792e-06,1.406827e-06,1.740969e-02,1.255385e-03,4.708687e-04,5.819806e-03
7.71459832e-04,1109.1795,3.664704e-02,1.554828e-01,2.684549e-02,3.041499e-06,1.419945e-06,1.746651e-02,1.258376e-03,4.726925e-04,5.824449e-03
7.71648382e-04,1109.5364,3.660960e-02,1.554325e-01,2.685476e-02,3.037867e-06,1.428982e-06,1.750540e-02,1.260426e-03,4.739422e-04,5.827590e-03
7.71836933e-04,1109.8954,3.657194e-02,1.553820e-01,2.686403e-02,3.034206e-06,1.438122e-06,1.754455e-02,1.262489e-03,4.752009e-04,5.830720e-03
7.72025484e-04,1110.2565,3.653408e-02,1.553311e-01,2.687330e-02,3.030514e-06,1.447369e-06,1.758394e-02,1.264567e-03,4.764686e-04,5.833840e-03
7.72148633e-04,1110.4936,3.650923e-02,1.552978e-01,2.687935e-02,3.028086e-06,1.453466e-06,1.760981e-02,1.265932e-03,4.773015e-04,5.835871e-03
7.72234070e-04,1110.6585,3.649194e-02,1.552746e-01,2.688355e-02,3.026394e-06,1.457723e-06,1.762782e-02,1.266883e-03,4.778817e-04,5.837277e-03
7.72319507e-04,1110.8239,3.647460e-02,1.552514e-01,2.688775e-02,3.024695e-06,1.462003e-06,1.764588e-02,1.267837e-03,4.784637e-04,5.838681e-03
7.72404945e-04,1110.9898,3.645722e-02,1.552280e-01,2.689195e-02,3.022991e-06,1.466305e-06,1.766400e-02,1.268794e-03,4.790477e-04,5.840083e-03
7.72490382e-04,1111.1561,3.643980e-02,1.552047e-01,2.689615e-02,3.021280e-06,1.470630e-06,1.768217e-02,1.269754e-03,4.796335e-04,5.841482e-03
7.72575819e-04,1111.3228,3.642232e-02,1.551812e-01,2.690034e-02,3.019562e-06,1.474979e-06,1.770039e-02,1.270717e-03,4.802213e-04,5.842879e-03
7.72661256e-04,1111.4901,3.640481e-02,1.551578e-01,2.690454e-02,3.017838e-06,1.479350e-06,1.771866e-02,1.271683e-03,4.808111e-04,5.844273e-03
7.72746693e-04,1111.6577,3.638725e-02,1.551342e-01,2.690873e-02,3.016107e-06,1.483744e-06,1.773699e-02,1.272653e-03,4.814028e-04,5.845665e-03
7.72948180e-04,1112.0549,3.634565e-02,1.550785e-01,2.691863e-02,3.012000e-06,1.494202e-06,1.778044e-02,1.274952e-03,4.828060e-04,5.848937e-03
7.73149667e-04,1112.4547,3.630379e-02,1.550224e-01,2.692851e-02,3.007857e-06,1.504792e-06,1.782418e-02,1.277268e-03,4.842203e-04,5.852195e-03
7.73351154e-04,1112.8571,3.626167e-02,1.549660e-01,2.693840e-02,3.003676e-06,1.515519e-06,1.786824e-02,1.279603e-03,4.856458e-04,5.855437e-03
7.73711246e-04,1113.5829,3.618574e-02,1.548643e-01,2.695604e-02,2.996110e-06,1.535034e-06,1.794776e-02,1.283821e-03,4.882217e-04,5.861193e-03
7.74417281e-04,1115.0311,3.603434e-02,1.546618e-01,2.699059e-02,2.980917e-06,1.574635e-06,1.810666e-02,1.292267e-03,4.933810e-04,5.872328e-03
7.75123317e-04,1116.5139,3.587949e-02,1.544550e-01,2.702504e-02,2.965232e-06,1.616108e-06,1.826968e-02,1.300954e-03,4.986898e-04,5.883244e-03
7.75829353e-04,1118.0328,3.572104e-02,1.542435e-01,2.705937e-02,2.949036e-06,1.659582e-06,1.843700e-02,1.309896e-03,5.041553e-04,5.893921e-03
7.76535388e-04,1119.5895,3.555883e-02,1.540273e-01,2.709355e-02,2.932304e-06,1.705196e-06,1.860882e-02,1.319106e-03,5.097853e-04,5.904336e-03
7.77241424e-04,1121.1859,3.539270e-02,1.538061e-01,2.712755e-02,2.915013e-06,1.753105e-06,1.878536e-02,1.328596e-03,5.155879e-04,5.914464e-03
7.77947460e-04,1122.8237,3.522246e-02,1.535797e-01,2.716134e-02,2.897139e-06,1.803476e-06,1.896685e-02,1.338384e-03,5.215721e-04,5.924276e-03
7.78653495e-04,1124.5050,3.504793e-02,1.533479e-01,2.719489e-02,2.878655e-06,1.856493e-06,1.915354e-02,1.348484e-03,5.277473e-04,5.933745e-03
7.79359531e-04,1126.2320,3.486889e-02,1.531104e-01,2.722815e-02,2.859532e-06,1.912359e-06,1.934570e-02,1.358915e-03,5.341237e-04,5.942835e-03
7.80065567e-04,1128.0070,3.468513e-02,1.528669e-01,2.726109e-02,2.839741e-06,1.971297e-06,1.954362e-02,1.369696e-03,5.407122e-04,5.951512e-03
7.80771602e-04,1129.8326,3.449641e-02,1.526171e-01,2.729364e-02,2.819247e-06,2.033554e-06,1.974759e-02,1.380848e-03,5.475246e-04,5.959736e-03
7.81477638e-04,1131.7114,3.430249e-02,1.523608e-01,2.732576e-02,2.798021e-06,2.099400e-06,1.995797e-02,1.392393e-03,5.545736e-04,5.967464e-03
7.82183674e-04,1133.6464,3.410308e-02,1.520975e-01,2.735738e-02,2.776018e-06,2.169137e-06,2.017509e-02,1.404355e-03,5.618729e-04,5.974647e-03
7.82585759e-04,1134.7747,3.398696e-02,1.519443e-01,2.737514e-02,2.763130e-06,2.210720e-06,2.030191e-02,1.411364e-03,5.661471e-04,5.978476e-03
7.82825616e-04,1135.4571,3.391678e-02,1.518518e-01,2.738564e-02,2.755313e-06,2.236204e-06,2.037870e-02,1.415616e-03,5.687389e-04,5.980663e-03
7.83065474e-04,1136.1468,3.384590e-02,1.517584e-01,2.739607e-02,2.747398e-06,2.262214e-06,2.045635e-02,1.419922e-03,5.713630e-04,5.982776e-03
7.83305331e-04,1136.8438,3.377430e-02,1.516640e-01,2.740642e-02,2.739384e-06,2.288766e-06,2.053489e-02,1.424284e-03,5.740200e-04,5.984811e-03
7.83545189e-04,1137.5483,3.370198e-02,1.515688e-01,2.741670e-02,2.731268e-06,2.315877e-06,2.061433e-02,1.428702e-03,5.767106e-04,5.986767e-03
7.83785047e-04,1138.2604,3.362892e-02,1.514727e-01,2.742689e-02,2.723049e-06,2.343562e-06,2.069469e-02,1.433178e-03,5.794355e-04,5.988640e-03
7.84206583e-04,1139.5309,3.349869e-02,1.513013e-01,2.744458e-02,2.708349e-06,2.393663e-06,2.083822e-02,1.441190e-03,5.843096e-04,5.991725e-03
7.84628119e-04,1140.8264,3.336606e-02,1.511270e-01,2.746199e-02,2.693315e-06,2.445694e-06,2.098476e-02,1.449392e-03,5.892958e-04,5.994531e-03
7.85049655e-04,1142.1477,3.323094e-02,1.509495e-01,2.747909e-02,2.677935e-06,2.499762e-06,2.113442e-02,1.457792e-03,5.943985e-04,5.997043e-03
7.85471191e-04,1143.4957,3.309324e-02,1.507687e-01,2.749586e-02,2.662198e-06,2.555981e-06,2.128733e-02,1.466400e-03,5.996220e-04,5.999244e-03
7.85892727e-04,1144.8716,3.295287e-02,1.505846e-01,2.751226e-02,2.646093e-06,2.614475e-06,2.144360e-02,1.475223e-03,6.049711e-04,6.001115e-03
7.86314263e-04,1146.2763,3.280975e-02,1.503970e-01,2.752828e-02,2.629607e-06,2.675377e-06,2.160338e-02,1.484271e-03,6.104507e-04,6.002636e-03
7.86735799e-04,1147.7111,3.266376e-02,1.502058e-01,2.754388e-02,2.612728e-06,2.738828e-06,2.176679e-02,1.493555e-03,6.160661e-04,6.003787e-03
7.87157335e-04,1149.1770,3.251480e-02,1.500108e-01,2.755904e-02,2.595442e-06,2.804984e-06,2.193399e-02,1.503084e-03,6.218228e-04,6.004545e-03
7.87578871e-04,1150.6753,3.236275e-02,1.498120e-01,2.757371e-02,2.577734e-06,2.874009e-06,2.210513e-02,1.512870e-03,6.277265e-04,6.004886e-03
7.88000407e-04,1152.2074,3.220751e-02,1.496090e-01,2.758786e-02,2.559592e-06,2.946081e-06,2.228038e-02,1.522926e-03,6.337835e-04,6.004784e-03
7.88421943e-04,1153.7747,3.204893e-02,1.494019e-01,2.760146e-02,2.540998e-06,3.021396e-06,2.245991e-02,1.533263e-03,6.400003e-04,6.004211e-03
7.88843479e-04,1155.3787,3.188690e-02,1.491904e-01,2.761445e-02,2.521937e-06,3.100165e-06,2.264391e-02,1.543895e-03,6.463837e-04,6.003139e-03
7.89265015e-04,1157.0209,3.172126e-02,1.489744e-01,2.762679e-02,2.502392e-06,3.182612e-06,2.283258e-02,1.554838e-03,6.529411e-04,6.001534e-03
7.89686551e-04,1158.7030,3.155187e-02,1.487536e-01,2.763844e-02,2.482344e-06,3.268985e-06,2.302612e-02,1.566106e-03,6.596802e-04,5.999364e-03
7.90108087e-04,1160.4269,3.137858e-02,1.485279e-01,2.764933e-02,2.461776e-06,3.359554e-06,2.322476e-02,1.577717e-03,6.666092e-04,5.996591e-03
7.90529623e-04,1162.1945,3.120121e-02,1.482970e-01,2.765940e-02,2.440667e-06,3.454610e-06,2.342875e-02,1.589688e-03,6.737367e-04,5.993175e-03
7.90951159e-04,1164.0077,3.101959e-02,1.480607e-01,2.766860e-02,2.418997e-06,3.554475e-06,2.363833e-02,1.602039e-03,6.810722e-04,5.989075e-03
7.91372695e-04,1165.8688,3.083353e-02,1.478188e-01,2.767685e-02,2.396744e-06,3.659496e-06,2.385377e-02,1.614790e-03,6.886253e-04,5.984243e-03
7.91794231e-04,1167.7801,3.064282e-02,1.475710e-01,2.768407e-02,2.373885e-06,3.770055e-06,2.407538e-02,1.627964e-03,6.964065e-04,5.978630e-03
7.92215767e-04,1169.7441,3.044725e-02,1.473170e-01,2.769017e-02,2.350395e-06,3.886574e-06,2.430346e-02,1.641585e-03,7.044270e-04,5.972181e-03
7.92637303e-04,1171.7635,3.024660e-02,1.470566e-01,2.769508e-02,2.326249e-06,4.009510e-06,2.453835e-02,1.655679e-03,7.126988e-04,5.964839e-03
7.92900011e-04,1173.0512,3.011887e-02,1.468910e-01,2.769748e-02,2.310857e-06,4.089596e-06,2.468833e-02,1.664714e-03,7.179864e-04,5.959783e-03
7.93162720e-04,1174.3623,2.998901e-02,1.467226e-01,2.769936e-02,2.295193e-06,4.172502e-06,2.484119e-02,1.673951e-03,7.233796e-04,5.954339e-03
